id,device_id,timestamp,data,sensor_type
199,KPCL0022,2025-05-04 23:42:42.064,"{'unit': 'lux', 'value': 112, 'timestamp': '04/05/2025, 19:42:41'}",light
200,KPCL0022,2025-05-04 23:42:42.095,"{'unit': 'g', 'value': -0.110194, 'timestamp': '04/05/2025, 19:42:41'}",weight
201,KPCL0022,2025-05-04 23:42:46.964,"{'unit': '°C', 'value': 24.6, 'timestamp': '04/05/2025, 19:42:46'}",temperature
202,KPCL0022,2025-05-04 23:42:46.995,"{'unit': '%', 'value': 25.5, 'timestamp': '04/05/2025, 19:42:46'}",humidity
203,KPCL0022,2025-05-04 23:42:47.094,"{'unit': 'lux', 'value': 124, 'timestamp': '04/05/2025, 19:42:46'}",light
204,KPCL0022,2025-05-04 23:42:47.131,"{'unit': 'g', 'value': -0.120794, 'timestamp': '04/05/2025, 19:42:46'}",weight
205,KPCL0022,2025-05-04 23:42:52.019,"{'unit': '°C', 'value': 24.7, 'timestamp': '04/05/2025, 19:42:51'}",temperature
206,KPCL0022,2025-05-04 23:42:52.050,"{'unit': '%', 'value': 25.5, 'timestamp': '04/05/2025, 19:42:51'}",humidity
207,KPCL0022,2025-05-04 23:42:52.080,"{'unit': 'lux', 'value': 117, 'timestamp': '04/05/2025, 19:42:51'}",light
208,KPCL0022,2025-05-04 23:42:52.110,"{'unit': 'g', 'value': -0.060267, 'timestamp': '04/05/2025, 19:42:51'}",weight
209,KPCL0022,2025-05-04 23:42:56.977,"{'unit': '°C', 'value': 24.7, 'timestamp': '04/05/2025, 19:42:56'}",temperature
210,KPCL0022,2025-05-04 23:42:57.008,"{'unit': '%', 'value': 25.5, 'timestamp': '04/05/2025, 19:42:56'}",humidity
211,KPCL0022,2025-05-04 23:42:57.038,"{'unit': 'lux', 'value': 124, 'timestamp': '04/05/2025, 19:42:56'}",light
212,KPCL0022,2025-05-04 23:42:57.069,"{'unit': 'g', 'value': -0.08261, 'timestamp': '04/05/2025, 19:42:56'}",weight
213,KPCL0022,2025-05-04 23:43:01.942,"{'unit': '°C', 'value': 24.7, 'timestamp': '04/05/2025, 19:43:01'}",temperature
214,KPCL0022,2025-05-04 23:43:01.972,"{'unit': '%', 'value': 25.4, 'timestamp': '04/05/2025, 19:43:01'}",humidity
215,KPCL0022,2025-05-04 23:43:02.002,"{'unit': 'lux', 'value': 118, 'timestamp': '04/05/2025, 19:43:01'}",light
216,KPCL0022,2025-05-04 23:43:02.031,"{'unit': 'g', 'value': -0.126798, 'timestamp': '04/05/2025, 19:43:01'}",weight
217,KPCL0022,2025-05-04 23:43:06.993,"{'unit': '°C', 'value': 24.8, 'timestamp': '04/05/2025, 19:43:06'}",temperature
218,KPCL0022,2025-05-04 23:43:07.024,"{'unit': '%', 'value': 25.3, 'timestamp': '04/05/2025, 19:43:06'}",humidity
219,KPCL0022,2025-05-04 23:43:07.054,"{'unit': 'lux', 'value': 119, 'timestamp': '04/05/2025, 19:43:06'}",light
220,KPCL0022,2025-05-04 23:43:07.084,"{'unit': 'g', 'value': -0.145307, 'timestamp': '04/05/2025, 19:43:06'}",weight
221,KPCL0022,2025-05-04 23:43:11.955,"{'unit': '°C', 'value': 24.8, 'timestamp': '04/05/2025, 19:43:11'}",temperature
222,KPCL0022,2025-05-04 23:43:11.986,"{'unit': '%', 'value': 25.3, 'timestamp': '04/05/2025, 19:43:11'}",humidity
223,KPCL0022,2025-05-04 23:43:12.016,"{'unit': 'lux', 'value': 125, 'timestamp': '04/05/2025, 19:43:11'}",light
224,KPCL0022,2025-05-04 23:43:12.047,"{'unit': 'g', 'value': -0.170606, 'timestamp': '04/05/2025, 19:43:11'}",weight
225,KPCL0022,2025-05-04 23:43:17.009,"{'unit': '°C', 'value': 24.8, 'timestamp': '04/05/2025, 19:43:16'}",temperature
226,KPCL0022,2025-05-04 23:43:17.039,"{'unit': '%', 'value': 25.3, 'timestamp': '04/05/2025, 19:43:16'}",humidity
227,KPCL0022,2025-05-04 23:43:17.069,"{'unit': 'lux', 'value': 120, 'timestamp': '04/05/2025, 19:43:16'}",light
228,KPCL0022,2025-05-04 23:43:17.100,"{'unit': 'g', 'value': -0.157028, 'timestamp': '04/05/2025, 19:43:16'}",weight
229,KPCL0022,2025-05-04 23:43:22.059,"{'unit': '°C', 'value': 24.8, 'timestamp': '04/05/2025, 19:43:21'}",temperature
230,KPCL0022,2025-05-04 23:43:22.090,"{'unit': '%', 'value': 25.2, 'timestamp': '04/05/2025, 19:43:21'}",humidity
231,KPCL0022,2025-05-04 23:43:22.122,"{'unit': 'lux', 'value': 109, 'timestamp': '04/05/2025, 19:43:21'}",light
232,KPCL0022,2025-05-04 23:43:22.152,"{'unit': 'g', 'value': -0.140137, 'timestamp': '04/05/2025, 19:43:21'}",weight
233,KPCL0022,2025-05-04 23:43:27.021,"{'unit': '°C', 'value': 24.8, 'timestamp': '04/05/2025, 19:43:26'}",temperature
234,KPCL0022,2025-05-04 23:43:27.052,"{'unit': '%', 'value': 25.1, 'timestamp': '04/05/2025, 19:43:26'}",humidity
235,KPCL0022,2025-05-04 23:43:27.082,"{'unit': 'lux', 'value': 127, 'timestamp': '04/05/2025, 19:43:26'}",light
236,KPCL0022,2025-05-04 23:43:27.112,"{'unit': 'g', 'value': -0.143379, 'timestamp': '04/05/2025, 19:43:26'}",weight
237,KPCL0022,2025-05-04 23:43:32.071,"{'unit': '°C', 'value': 24.8, 'timestamp': '04/05/2025, 19:43:31'}",temperature
238,KPCL0022,2025-05-04 23:43:32.101,"{'unit': '%', 'value': 25.1, 'timestamp': '04/05/2025, 19:43:31'}",humidity
239,KPCL0022,2025-05-04 23:43:32.131,"{'unit': 'lux', 'value': 121, 'timestamp': '04/05/2025, 19:43:31'}",light
240,KPCL0022,2025-05-04 23:43:32.161,"{'unit': 'g', 'value': -0.146357, 'timestamp': '04/05/2025, 19:43:31'}",weight
241,KPCL0022,2025-05-04 23:43:37.043,"{'unit': '°C', 'value': 24.8, 'timestamp': '04/05/2025, 19:43:36'}",temperature
242,KPCL0022,2025-05-04 23:43:37.139,"{'unit': '%', 'value': 25.3, 'timestamp': '04/05/2025, 19:43:36'}",humidity
243,KPCL0022,2025-05-04 23:43:37.168,"{'unit': 'lux', 'value': 124, 'timestamp': '04/05/2025, 19:43:36'}",light
244,KPCL0022,2025-05-04 23:43:37.197,"{'unit': 'g', 'value': -0.109695, 'timestamp': '04/05/2025, 19:43:36'}",weight
245,KPCL0022,2025-05-04 23:43:42.095,"{'unit': '°C', 'value': 24.8, 'timestamp': '04/05/2025, 19:43:41'}",temperature
246,KPCL0022,2025-05-04 23:43:42.125,"{'unit': '%', 'value': 25.3, 'timestamp': '04/05/2025, 19:43:41'}",humidity
247,KPCL0022,2025-05-04 23:43:42.159,"{'unit': 'lux', 'value': 127, 'timestamp': '04/05/2025, 19:43:41'}",light
248,KPCL0022,2025-05-04 23:43:42.189,"{'unit': 'g', 'value': -0.098927, 'timestamp': '04/05/2025, 19:43:41'}",weight
249,KPCL0022,2025-05-04 23:43:47.051,"{'unit': '°C', 'value': 24.8, 'timestamp': '04/05/2025, 19:43:46'}",temperature
250,KPCL0022,2025-05-04 23:43:47.081,"{'unit': '%', 'value': 25.3, 'timestamp': '04/05/2025, 19:43:46'}",humidity
251,KPCL0022,2025-05-04 23:43:47.111,"{'unit': 'lux', 'value': 125, 'timestamp': '04/05/2025, 19:43:46'}",light
252,KPCL0022,2025-05-04 23:43:47.142,"{'unit': 'g', 'value': -0.132157, 'timestamp': '04/05/2025, 19:43:46'}",weight
253,KPCL0022,2025-05-04 23:43:52.021,"{'unit': '°C', 'value': 24.9, 'timestamp': '04/05/2025, 19:43:51'}",temperature
254,KPCL0022,2025-05-04 23:43:52.051,"{'unit': '%', 'value': 25.3, 'timestamp': '04/05/2025, 19:43:51'}",humidity
255,KPCL0022,2025-05-04 23:43:52.081,"{'unit': 'lux', 'value': 108, 'timestamp': '04/05/2025, 19:43:51'}",light
256,KPCL0022,2025-05-04 23:43:52.111,"{'unit': 'g', 'value': -0.121821, 'timestamp': '04/05/2025, 19:43:51'}",weight
257,KPCL0022,2025-05-04 23:43:57.064,"{'unit': '°C', 'value': 24.9, 'timestamp': '04/05/2025, 19:43:56'}",temperature
258,KPCL0022,2025-05-04 23:43:57.094,"{'unit': '%', 'value': 25.3, 'timestamp': '04/05/2025, 19:43:56'}",humidity
259,KPCL0022,2025-05-04 23:43:57.124,"{'unit': 'lux', 'value': 126, 'timestamp': '04/05/2025, 19:43:56'}",light
260,KPCL0022,2025-05-04 23:43:57.154,"{'unit': 'g', 'value': -0.107313, 'timestamp': '04/05/2025, 19:43:56'}",weight
261,KPCL0022,2025-05-04 23:44:02.026,"{'unit': '°C', 'value': 24.9, 'timestamp': '04/05/2025, 19:44:01'}",temperature
262,KPCL0022,2025-05-04 23:44:02.057,"{'unit': '%', 'value': 25.4, 'timestamp': '04/05/2025, 19:44:01'}",humidity
263,KPCL0022,2025-05-04 23:44:02.087,"{'unit': 'lux', 'value': 107, 'timestamp': '04/05/2025, 19:44:01'}",light
264,KPCL0022,2025-05-04 23:44:02.117,"{'unit': 'g', 'value': -0.126321, 'timestamp': '04/05/2025, 19:44:01'}",weight
265,KPCL0022,2025-05-04 23:44:07.091,"{'unit': '°C', 'value': 25, 'timestamp': '04/05/2025, 19:44:06'}",temperature
266,KPCL0022,2025-05-04 23:44:07.122,"{'unit': '%', 'value': 25.3, 'timestamp': '04/05/2025, 19:44:06'}",humidity
267,KPCL0022,2025-05-04 23:44:07.152,"{'unit': 'lux', 'value': 120, 'timestamp': '04/05/2025, 19:44:06'}",light
268,KPCL0022,2025-05-04 23:44:07.182,"{'unit': 'g', 'value': -0.115866, 'timestamp': '04/05/2025, 19:44:06'}",weight
269,KPCL0022,2025-05-04 23:44:12.040,"{'unit': '°C', 'value': 25, 'timestamp': '04/05/2025, 19:44:11'}",temperature
270,KPCL0022,2025-05-04 23:44:12.071,"{'unit': '%', 'value': 25.3, 'timestamp': '04/05/2025, 19:44:11'}",humidity
271,KPCL0022,2025-05-04 23:44:12.101,"{'unit': 'lux', 'value': 120, 'timestamp': '04/05/2025, 19:44:11'}",light
272,KPCL0022,2025-05-04 23:44:12.131,"{'unit': 'g', 'value': -0.117746, 'timestamp': '04/05/2025, 19:44:11'}",weight
273,KPCL0022,2025-05-04 23:44:17.087,"{'unit': '°C', 'value': 25, 'timestamp': '04/05/2025, 19:44:16'}",temperature
274,KPCL0022,2025-05-04 23:44:17.117,"{'unit': '%', 'value': 25.3, 'timestamp': '04/05/2025, 19:44:16'}",humidity
275,KPCL0022,2025-05-04 23:44:17.146,"{'unit': 'lux', 'value': 121, 'timestamp': '04/05/2025, 19:44:16'}",light
276,KPCL0022,2025-05-04 23:44:17.256,"{'unit': 'g', 'value': -0.136185, 'timestamp': '04/05/2025, 19:44:16'}",weight
277,KPCL0022,2025-05-04 23:44:22.051,"{'unit': '°C', 'value': 25, 'timestamp': '04/05/2025, 19:44:21'}",temperature
278,KPCL0022,2025-05-04 23:44:22.082,"{'unit': '%', 'value': 25.2, 'timestamp': '04/05/2025, 19:44:21'}",humidity
279,KPCL0022,2025-05-04 23:44:22.112,"{'unit': 'lux', 'value': 123, 'timestamp': '04/05/2025, 19:44:21'}",light
280,KPCL0022,2025-05-04 23:44:22.142,"{'unit': 'g', 'value': -0.123965, 'timestamp': '04/05/2025, 19:44:21'}",weight
281,KPCL0022,2025-05-04 23:44:27.013,"{'unit': '°C', 'value': 25, 'timestamp': '04/05/2025, 19:44:26'}",temperature
282,KPCL0022,2025-05-04 23:44:27.044,"{'unit': '%', 'value': 25.2, 'timestamp': '04/05/2025, 19:44:26'}",humidity
283,KPCL0022,2025-05-04 23:44:27.074,"{'unit': 'lux', 'value': 121, 'timestamp': '04/05/2025, 19:44:26'}",light
284,KPCL0022,2025-05-04 23:44:27.105,"{'unit': 'g', 'value': -0.118222, 'timestamp': '04/05/2025, 19:44:26'}",weight
285,KPCL0022,2025-05-04 23:44:32.065,"{'unit': '°C', 'value': 25, 'timestamp': '04/05/2025, 19:44:31'}",temperature
286,KPCL0022,2025-05-04 23:44:32.096,"{'unit': '%', 'value': 25.2, 'timestamp': '04/05/2025, 19:44:31'}",humidity
287,KPCL0022,2025-05-04 23:44:32.125,"{'unit': 'lux', 'value': 126, 'timestamp': '04/05/2025, 19:44:31'}",light
288,KPCL0022,2025-05-04 23:44:32.155,"{'unit': 'g', 'value': -0.105169, 'timestamp': '04/05/2025, 19:44:31'}",weight
289,KPCL0022,2025-05-04 23:44:37.030,"{'unit': '°C', 'value': 25, 'timestamp': '04/05/2025, 19:44:36'}",temperature
290,KPCL0022,2025-05-04 23:44:37.061,"{'unit': '%', 'value': 24.8, 'timestamp': '04/05/2025, 19:44:36'}",humidity
291,KPCL0022,2025-05-04 23:44:37.093,"{'unit': 'lux', 'value': 118, 'timestamp': '04/05/2025, 19:44:36'}",light
292,KPCL0022,2025-05-04 23:44:37.123,"{'unit': 'g', 'value': -0.109695, 'timestamp': '04/05/2025, 19:44:36'}",weight
293,KPCL0022,2025-05-04 23:44:42.080,"{'unit': '°C', 'value': 25, 'timestamp': '04/05/2025, 19:44:41'}",temperature
294,KPCL0022,2025-05-04 23:44:42.110,"{'unit': '%', 'value': 24.8, 'timestamp': '04/05/2025, 19:44:41'}",humidity
295,KPCL0022,2025-05-04 23:44:42.141,"{'unit': 'lux', 'value': 111, 'timestamp': '04/05/2025, 19:44:41'}",light
296,KPCL0022,2025-05-04 23:44:42.171,"{'unit': 'g', 'value': -0.096117, 'timestamp': '04/05/2025, 19:44:41'}",weight
297,KPCL0022,2025-05-04 23:44:47.042,"{'unit': '°C', 'value': 25, 'timestamp': '04/05/2025, 19:44:46'}",temperature
298,KPCL0022,2025-05-04 23:44:47.075,"{'unit': '%', 'value': 24.8, 'timestamp': '04/05/2025, 19:44:46'}",humidity
299,KPCL0022,2025-05-04 23:44:47.104,"{'unit': 'lux', 'value': 117, 'timestamp': '04/05/2025, 19:44:46'}",light
300,KPCL0022,2025-05-04 23:44:47.134,"{'unit': 'g', 'value': -0.122082, 'timestamp': '04/05/2025, 19:44:46'}",weight
301,KPCL0022,2025-05-04 23:44:52.090,"{'unit': '°C', 'value': 25, 'timestamp': '04/05/2025, 19:44:51'}",temperature
302,KPCL0022,2025-05-04 23:44:52.120,"{'unit': '%', 'value': 24.8, 'timestamp': '04/05/2025, 19:44:51'}",humidity
303,KPCL0022,2025-05-04 23:44:52.150,"{'unit': 'lux', 'value': 118, 'timestamp': '04/05/2025, 19:44:51'}",light
304,KPCL0022,2025-05-04 23:44:52.182,"{'unit': 'g', 'value': -0.117128, 'timestamp': '04/05/2025, 19:44:51'}",weight
305,KPCL0022,2025-05-04 23:44:57.054,"{'unit': '°C', 'value': 25, 'timestamp': '04/05/2025, 19:44:56'}",temperature
306,KPCL0022,2025-05-04 23:44:57.085,"{'unit': '%', 'value': 24.7, 'timestamp': '04/05/2025, 19:44:56'}",humidity
307,KPCL0022,2025-05-04 23:44:57.115,"{'unit': 'lux', 'value': 116, 'timestamp': '04/05/2025, 19:44:56'}",light
308,KPCL0022,2025-05-04 23:44:57.145,"{'unit': 'g', 'value': -0.084732, 'timestamp': '04/05/2025, 19:44:56'}",weight
309,KPCL0022,2025-05-04 23:45:02.106,"{'unit': '°C', 'value': 25.1, 'timestamp': '04/05/2025, 19:45:01'}",temperature
310,KPCL0022,2025-05-04 23:45:02.136,"{'unit': '%', 'value': 24.8, 'timestamp': '04/05/2025, 19:45:01'}",humidity
311,KPCL0022,2025-05-04 23:45:02.171,"{'unit': 'lux', 'value': 111, 'timestamp': '04/05/2025, 19:45:01'}",light
312,KPCL0022,2025-05-04 23:45:02.201,"{'unit': 'g', 'value': -0.067223, 'timestamp': '04/05/2025, 19:45:01'}",weight
313,KPCL0022,2025-05-04 23:45:07.073,"{'unit': '°C', 'value': 25.1, 'timestamp': '04/05/2025, 19:45:06'}",temperature
314,KPCL0022,2025-05-04 23:45:07.104,"{'unit': '%', 'value': 24.7, 'timestamp': '04/05/2025, 19:45:06'}",humidity
315,KPCL0022,2025-05-04 23:45:07.134,"{'unit': 'lux', 'value': 116, 'timestamp': '04/05/2025, 19:45:06'}",light
316,KPCL0022,2025-05-04 23:45:07.164,"{'unit': 'g', 'value': -0.059433, 'timestamp': '04/05/2025, 19:45:06'}",weight
317,KPCL0022,2025-05-04 23:45:12.047,"{'unit': '°C', 'value': 25.1, 'timestamp': '04/05/2025, 19:45:11'}",temperature
318,KPCL0022,2025-05-04 23:45:12.078,"{'unit': '%', 'value': 24.7, 'timestamp': '04/05/2025, 19:45:11'}",humidity
319,KPCL0022,2025-05-04 23:45:12.108,"{'unit': 'lux', 'value': 115, 'timestamp': '04/05/2025, 19:45:11'}",light
320,KPCL0022,2025-05-04 23:45:12.138,"{'unit': 'g', 'value': -0.098045, 'timestamp': '04/05/2025, 19:45:11'}",weight
321,KPCL0022,2025-05-04 23:45:17.088,"{'unit': '°C', 'value': 25.2, 'timestamp': '04/05/2025, 19:45:16'}",temperature
322,KPCL0022,2025-05-04 23:45:17.120,"{'unit': '%', 'value': 24.7, 'timestamp': '04/05/2025, 19:45:16'}",humidity
323,KPCL0022,2025-05-04 23:45:17.151,"{'unit': 'lux', 'value': 109, 'timestamp': '04/05/2025, 19:45:16'}",light
324,KPCL0022,2025-05-04 23:45:17.181,"{'unit': 'g', 'value': -0.12768, 'timestamp': '04/05/2025, 19:45:16'}",weight
325,KPCL0022,2025-05-04 23:45:22.041,"{'unit': '°C', 'value': 25.2, 'timestamp': '04/05/2025, 19:45:21'}",temperature
326,KPCL0022,2025-05-04 23:45:22.072,"{'unit': '%', 'value': 24.7, 'timestamp': '04/05/2025, 19:45:21'}",humidity
327,KPCL0022,2025-05-04 23:45:22.101,"{'unit': 'lux', 'value': 117, 'timestamp': '04/05/2025, 19:45:21'}",light
328,KPCL0022,2025-05-04 23:45:22.130,"{'unit': 'g', 'value': -0.116555, 'timestamp': '04/05/2025, 19:45:21'}",weight
329,KPCL0022,2025-05-04 23:45:27.098,"{'unit': '°C', 'value': 25.2, 'timestamp': '04/05/2025, 19:45:26'}",temperature
330,KPCL0022,2025-05-04 23:45:27.128,"{'unit': '%', 'value': 24.7, 'timestamp': '04/05/2025, 19:45:26'}",humidity
331,KPCL0022,2025-05-04 23:45:27.158,"{'unit': 'lux', 'value': 124, 'timestamp': '04/05/2025, 19:45:26'}",light
332,KPCL0022,2025-05-04 23:45:27.189,"{'unit': 'g', 'value': -0.111124, 'timestamp': '04/05/2025, 19:45:26'}",weight
333,KPCL0022,2025-05-04 23:45:32.054,"{'unit': '°C', 'value': 25.2, 'timestamp': '04/05/2025, 19:45:31'}",temperature
334,KPCL0022,2025-05-04 23:45:32.083,"{'unit': '%', 'value': 24.7, 'timestamp': '04/05/2025, 19:45:31'}",humidity
335,KPCL0022,2025-05-04 23:45:32.114,"{'unit': 'lux', 'value': 114, 'timestamp': '04/05/2025, 19:45:31'}",light
336,KPCL0022,2025-05-04 23:45:32.144,"{'unit': 'g', 'value': -0.130371, 'timestamp': '04/05/2025, 19:45:31'}",weight
337,KPCL0022,2025-05-04 23:45:37.105,"{'unit': '°C', 'value': 25.3, 'timestamp': '04/05/2025, 19:45:36'}",temperature
338,KPCL0022,2025-05-04 23:45:37.136,"{'unit': '%', 'value': 24.7, 'timestamp': '04/05/2025, 19:45:36'}",humidity
339,KPCL0022,2025-05-04 23:45:37.166,"{'unit': 'lux', 'value': 111, 'timestamp': '04/05/2025, 19:45:36'}",light
340,KPCL0022,2025-05-04 23:45:37.196,"{'unit': 'g', 'value': -0.127464, 'timestamp': '04/05/2025, 19:45:36'}",weight
341,KPCL0022,2025-05-04 23:45:42.065,"{'unit': '°C', 'value': 25.3, 'timestamp': '04/05/2025, 19:45:41'}",temperature
342,KPCL0022,2025-05-04 23:45:42.095,"{'unit': '%', 'value': 24.7, 'timestamp': '04/05/2025, 19:45:41'}",humidity
343,KPCL0022,2025-05-04 23:45:42.125,"{'unit': 'lux', 'value': 111, 'timestamp': '04/05/2025, 19:45:41'}",light
344,KPCL0022,2025-05-04 23:45:42.155,"{'unit': 'g', 'value': -0.126775, 'timestamp': '04/05/2025, 19:45:41'}",weight
345,KPCL0022,2025-05-04 23:45:47.029,"{'unit': '°C', 'value': 25.3, 'timestamp': '04/05/2025, 19:45:46'}",temperature
346,KPCL0022,2025-05-04 23:45:47.059,"{'unit': '%', 'value': 24.7, 'timestamp': '04/05/2025, 19:45:46'}",humidity
347,KPCL0022,2025-05-04 23:45:47.090,"{'unit': 'lux', 'value': 125, 'timestamp': '04/05/2025, 19:45:46'}",light
348,KPCL0022,2025-05-04 23:45:47.121,"{'unit': 'g', 'value': -0.111839, 'timestamp': '04/05/2025, 19:45:46'}",weight
349,KPCL0022,2025-05-04 23:45:52.082,"{'unit': '°C', 'value': 25.3, 'timestamp': '04/05/2025, 19:45:51'}",temperature
350,KPCL0022,2025-05-04 23:45:52.113,"{'unit': '%', 'value': 24.7, 'timestamp': '04/05/2025, 19:45:51'}",humidity
351,KPCL0022,2025-05-04 23:45:52.143,"{'unit': 'lux', 'value': 124, 'timestamp': '04/05/2025, 19:45:51'}",light
352,KPCL0022,2025-05-04 23:45:52.172,"{'unit': 'g', 'value': -0.089875, 'timestamp': '04/05/2025, 19:45:51'}",weight
353,KPCL0022,2025-05-04 23:45:57.036,"{'unit': '°C', 'value': 25.3, 'timestamp': '04/05/2025, 19:45:56'}",temperature
354,KPCL0022,2025-05-04 23:45:57.067,"{'unit': '%', 'value': 24.7, 'timestamp': '04/05/2025, 19:45:56'}",humidity
355,KPCL0022,2025-05-04 23:45:57.097,"{'unit': 'lux', 'value': 116, 'timestamp': '04/05/2025, 19:45:56'}",light
356,KPCL0022,2025-05-04 23:45:57.127,"{'unit': 'g', 'value': -0.127442, 'timestamp': '04/05/2025, 19:45:56'}",weight
357,KPCL0022,2025-05-04 23:46:02.092,"{'unit': '°C', 'value': 25.3, 'timestamp': '04/05/2025, 19:46:01'}",temperature
358,KPCL0022,2025-05-04 23:46:02.122,"{'unit': '%', 'value': 24.7, 'timestamp': '04/05/2025, 19:46:01'}",humidity
359,KPCL0022,2025-05-04 23:46:02.152,"{'unit': 'lux', 'value': 112, 'timestamp': '04/05/2025, 19:46:01'}",light
360,KPCL0022,2025-05-04 23:46:02.182,"{'unit': 'g', 'value': -0.113052, 'timestamp': '04/05/2025, 19:46:01'}",weight
361,KPCL0022,2025-05-04 23:46:07.054,"{'unit': '°C', 'value': 25.3, 'timestamp': '04/05/2025, 19:46:06'}",temperature
362,KPCL0022,2025-05-04 23:46:07.085,"{'unit': '%', 'value': 24.6, 'timestamp': '04/05/2025, 19:46:06'}",humidity
363,KPCL0022,2025-05-04 23:46:07.115,"{'unit': 'lux', 'value': 125, 'timestamp': '04/05/2025, 19:46:06'}",light
364,KPCL0022,2025-05-04 23:46:07.146,"{'unit': 'g', 'value': -0.070867, 'timestamp': '04/05/2025, 19:46:06'}",weight
365,KPCL0022,2025-05-04 23:46:12.104,"{'unit': '°C', 'value': 25.3, 'timestamp': '04/05/2025, 19:46:11'}",temperature
366,KPCL0022,2025-05-04 23:46:12.134,"{'unit': '%', 'value': 24.6, 'timestamp': '04/05/2025, 19:46:11'}",humidity
367,KPCL0022,2025-05-04 23:46:12.165,"{'unit': 'lux', 'value': 108, 'timestamp': '04/05/2025, 19:46:11'}",light
368,KPCL0022,2025-05-04 23:46:12.195,"{'unit': 'g', 'value': -0.079134, 'timestamp': '04/05/2025, 19:46:11'}",weight
369,KPCL0022,2025-05-04 23:46:17.069,"{'unit': '°C', 'value': 25.3, 'timestamp': '04/05/2025, 19:46:16'}",temperature
370,KPCL0022,2025-05-04 23:46:17.100,"{'unit': '%', 'value': 24.7, 'timestamp': '04/05/2025, 19:46:16'}",humidity
371,KPCL0022,2025-05-04 23:46:17.130,"{'unit': 'lux', 'value': 121, 'timestamp': '04/05/2025, 19:46:16'}",light
372,KPCL0022,2025-05-04 23:46:17.161,"{'unit': 'g', 'value': -0.08504, 'timestamp': '04/05/2025, 19:46:16'}",weight
373,KPCL0022,2025-05-04 23:46:22.118,"{'unit': '°C', 'value': 25.3, 'timestamp': '04/05/2025, 19:46:21'}",temperature
374,KPCL0022,2025-05-04 23:46:22.148,"{'unit': '%', 'value': 24.7, 'timestamp': '04/05/2025, 19:46:21'}",humidity
375,KPCL0022,2025-05-04 23:46:22.178,"{'unit': 'lux', 'value': 129, 'timestamp': '04/05/2025, 19:46:21'}",light
376,KPCL0022,2025-05-04 23:46:22.208,"{'unit': 'g', 'value': -0.088137, 'timestamp': '04/05/2025, 19:46:21'}",weight
377,KPCL0022,2025-05-04 23:46:27.131,"{'unit': '°C', 'value': 25.4, 'timestamp': '04/05/2025, 19:46:26'}",temperature
378,KPCL0022,2025-05-04 23:46:27.161,"{'unit': '%', 'value': 24.7, 'timestamp': '04/05/2025, 19:46:26'}",humidity
379,KPCL0022,2025-05-04 23:46:27.191,"{'unit': 'lux', 'value': 125, 'timestamp': '04/05/2025, 19:46:26'}",light
380,KPCL0022,2025-05-04 23:46:27.222,"{'unit': 'g', 'value': -0.091066, 'timestamp': '04/05/2025, 19:46:26'}",weight
381,KPCL0022,2025-05-04 23:46:32.038,"{'unit': '°C', 'value': 25.4, 'timestamp': '04/05/2025, 19:46:31'}",temperature
382,KPCL0022,2025-05-04 23:46:32.068,"{'unit': '%', 'value': 24.7, 'timestamp': '04/05/2025, 19:46:31'}",humidity
383,KPCL0022,2025-05-04 23:46:32.099,"{'unit': 'lux', 'value': 110, 'timestamp': '04/05/2025, 19:46:31'}",light
384,KPCL0022,2025-05-04 23:46:32.129,"{'unit': 'g', 'value': -0.082681, 'timestamp': '04/05/2025, 19:46:31'}",weight
385,KPCL0022,2025-05-04 23:46:37.090,"{'unit': '°C', 'value': 25.4, 'timestamp': '04/05/2025, 19:46:36'}",temperature
386,KPCL0022,2025-05-04 23:46:37.121,"{'unit': '%', 'value': 24.5, 'timestamp': '04/05/2025, 19:46:36'}",humidity
387,KPCL0022,2025-05-04 23:46:37.151,"{'unit': 'lux', 'value': 114, 'timestamp': '04/05/2025, 19:46:36'}",light
388,KPCL0022,2025-05-04 23:46:37.181,"{'unit': 'g', 'value': -0.093091, 'timestamp': '04/05/2025, 19:46:36'}",weight
389,KPCL0022,2025-05-04 23:46:42.053,"{'unit': '°C', 'value': 25.4, 'timestamp': '04/05/2025, 19:46:41'}",temperature
390,KPCL0022,2025-05-04 23:46:42.083,"{'unit': '%', 'value': 24.5, 'timestamp': '04/05/2025, 19:46:41'}",humidity
391,KPCL0022,2025-05-04 23:46:42.113,"{'unit': 'lux', 'value': 129, 'timestamp': '04/05/2025, 19:46:41'}",light
392,KPCL0022,2025-05-04 23:46:42.142,"{'unit': 'g', 'value': -0.097833, 'timestamp': '04/05/2025, 19:46:41'}",weight
393,KPCL0022,2025-05-05 00:08:50.956,"{'unit': '°C', 'value': 23.8, 'timestamp': '04/05/2025, 20:08:50'}",temperature
394,KPCL0022,2025-05-05 00:08:51.004,"{'unit': '%', 'value': 29, 'timestamp': '04/05/2025, 20:08:50'}",humidity
395,KPCL0022,2025-05-05 00:08:51.034,"{'unit': 'lux', 'value': 39, 'timestamp': '04/05/2025, 20:08:50'}",light
396,KPCL0022,2025-05-05 00:08:51.064,"{'unit': 'g', 'value': -0.008386, 'timestamp': '04/05/2025, 20:08:50'}",weight
397,KPCL0022,2025-05-05 00:08:55.712,"{'unit': '°C', 'value': 23.7, 'timestamp': '04/05/2025, 20:08:55'}",temperature
398,KPCL0022,2025-05-05 00:08:55.743,"{'unit': '%', 'value': 28.9, 'timestamp': '04/05/2025, 20:08:55'}",humidity
